Actual,Predicted,Difference
505700,506113.67,-413.67
545500,542882.03,2617.97
253500,254566.9,-1066.9
380100,371590.17,8509.83
667100,655417.0,11683.0
241100,240507.8,592.2
211000,211081.06,-81.06
164900,165607.0,-707.0
284600,286707.67,-2107.67
256000,248384.33,7615.67
226300,226442.19,-142.19
337700,338500.75,-800.75
326100,327696.13,-1596.13
756500,766959.13,-10459.13
314800,314762.89,37.11
506000,504454.22,1545.78
289000,283375.08,5624.92
444300,453129.44,-8829.44
243900,244938.29,-1038.29
488100,476868.75,11231.25
233200,234691.5,-1491.5
425000,419102.55,5897.45
413500,419159.27,-5659.27
345300,338018.0,7282.0
273200,272297.95,902.05
256900,258315.33,-1415.33
263800,264816.67,-1016.67
171500,177606.33,-6106.33
399300,401541.33,-2241.33
322000,323036.22,-1036.22
220500,220397.56,102.44
450500,451368.79,-868.79
465500,462156.15,3343.85
418300,379087.67,39212.33
444000,446276.79,-2276.79
369600,365005.95,4594.05
505000,506697.37,-1697.37
504200,501282.67,2917.33
239000,238669.75,330.25
243900,244226.01,-326.01
466800,455718.0,11082.0
446100,449585.33,-3485.33
452700,452053.01,646.99
230600,230936.67,-336.67
127700,130393.0,-2693.0
224800,225443.39,-643.39
434900,435941.25,-1041.25
484900,483377.21,1522.79
389700,384341.81,5358.19
671000,670780.22,219.78
563200,564010.06,-810.06
265800,264379.0,1421.0
420400,416425.67,3974.33
491100,486239.39,4860.61
573500,569726.63,3773.37
480500,459247.86,21252.14
281700,280982.0,718.0
1005800,978572.67,27227.33
378000,376459.22,1540.78
276400,278642.67,-2242.67
298600,298426.83,173.17
599000,587336.36,11663.64
356700,355461.9,1238.1
240400,240418.05,-18.05
219600,220992.67,-1392.67
331400,330312.43,1087.57
615700,623383.67,-7683.67
332100,332324.47,-224.47
151500,151421.26,78.74
451900,449502.67,2397.33
583300,575728.0,7572.0
577300,569826.35,7473.65
660400,618364.67,42035.33
275600,275494.03,105.97
430700,434825.11,-4125.11
600000,718021.0,-118021.0
316500,316860.78,-360.78
888800,864383.3,24416.7
274500,274956.65,-456.65
248400,248019.0,381.0
451700,451587.25,112.75
788100,781941.17,6158.83
505600,499734.4,5865.6
236300,236280.1,19.9
302400,302579.93,-179.93
185800,182565.47,3234.53
607300,601949.33,5350.67
388400,387524.11,875.89
348300,352256.8,-3956.8
511500,521460.81,-9960.81
271500,271612.07,-112.07
408600,402249.52,6350.48
284100,282029.56,2070.44
224100,227967.22,-3867.22
346800,344812.67,1987.33
234500,232412.33,2087.67
201400,196344.67,5055.33
